TimeStamp,Station.Number,Distance.from.36,Depth,Nitrate,Phosphate
2013-02,11,89.77,12.5,,
2013-02,12,84.45,5.5,,
2013-02,13,78.54,5,25.71,2.33
2013-02,14,74.43,8.5,,
2013-02,15,69.99,12.5,25.39,2.31
2013-02,16,63.08,7.5,,
2013-02,17,58.89,7.5,,
2013-02,18,54.95,26.5,22.84,2.15
2013-02,20,51.45,15,,
2013-02,21,46.63,10.5,23.52,2.34
2013-02,22,43.92,11,,
2013-02,23,39.66,8,,
2013-02,24,37.09,6,28.04,2.94
2013-02,25,32.84,4.5,,
2013-02,26,28.76,6,,
2013-02,27,26.19,6.5,29.06,3.89
2013-02,28,23.57,7,,
2013-02,29,20.25,7.5,,
2013-02,30,14.75,6,20.94,3.89
2013-02,31,10.61,6,,
2013-02,32,8.15,5.5,16.64,3.89
2013-02,33,6.81,6,,
2013-02,34,3.53,3,25.11,4.54
2013-02,649,132.94,6.5,30.36,1.79
2013-02,657,147.25,5.5,21.37,1.82
2013-03,3,125.32,7.5,27.36,1.61
2013-03,6,110.9,6,28.78,2.04
2013-03,9,96.79,13.5,25.19,2.33
2013-03,10,93.6,10.5,,
2013-03,11,89.77,6.5,,
2013-03,12,84.45,5.5,,
2013-03,13,78.54,5.5,22.05,2.32
2013-03,14,74.43,8,,
2013-03,15,69.99,12,21.43,2.28
2013-03,16,63.08,8,,
2013-03,17,58.89,7.5,,
2013-03,18,54.95,23.68115942,21.43333333,2.186666667
2013-03,20,51.45,13.88607595,,
2013-03,21,46.63,9.339622642,22.25,2.513333333
2013-03,22,43.92,10.17241379,,
2013-03,23,39.66,8.173913043,,
2013-03,24,37.09,5.533333333,24.76666667,2.946666667
2013-03,25,32.84,4.68,,
2013-03,26,28.76,5.037037037,,
2013-03,27,26.19,6.03030303,25.03333333,3.66
2013-03,28,23.57,7.025641026,,
2013-03,29,20.25,7.666666667,,
2013-03,30,14.75,6.611111111,27.42666667,4.536666667
2013-03,31,10.61,6.03030303,,
2013-03,32,8.15,5.90625,36.72666667,5.816666667
2013-03,33,6.81,6.611111111,,
2013-03,34,3.53,3.666666667,85.85,10.66
2013-03,35,1.66,4.764705882,,
2013-03,36,0,3.769230769,37.655,6.095
2013-03,649,132.94,6,26.06,1.64
2013-03,657,147.25,5,21.6,1.91
2013-04,3,125.32,8,37.21,3.35
2013-04,6,110.9,6.5,37.53,3.75
2013-04,9,96.79,14,29.88,3.26
2013-04,10,93.6,10,,
2013-04,11,89.77,7,,
2013-04,12,84.45,5.5,,
2013-04,13,78.54,5.5,26.9,2.83
2013-04,14,74.43,7.5,,
2013-04,15,69.99,13,26.69,2.71
2013-04,16,63.08,6.5,,
2013-04,17,58.89,8,,
2013-04,18,54.95,21.82352941,28.54,3.113333333
2013-04,20,51.45,14.51785714,,
2013-04,21,46.63,9.5,27.21,3.43
2013-04,22,43.92,10.25641026,,
2013-04,23,39.66,8.258064516,,
2013-04,24,37.09,5.761904762,27.275,4.01
2013-04,25,32.84,4.5,,
2013-04,26,28.76,5.761904762,,
2013-04,27,26.19,6,31.345,5.275
2013-04,28,23.57,7.259259259,,
2013-04,29,20.25,7.5,,
2013-04,29.5,17.56,7.5,,
2013-04,30,14.75,6.5,27.41,5.285
2013-04,31,10.61,5.761904762,,
2013-04,32,8.15,5.55,44.42,6.63
2013-04,33,6.81,6.541666667,,
2013-04,34,3.53,3.272727273,85.9,9.99
2013-04,35,1.66,4,,
2013-04,36,0,3,44.79,6.88
2013-04,649,132.94,6.5,37.64,3.02
2013-04,657,147.25,5.5,28.47,2.39
2013-05,18,54.95,2,20.22,2.35
2013-05,20,51.45,14,,
2013-05,21,46.63,9.527777778,26.955,3.15
2013-05,22,43.92,10,,
2013-05,23,39.66,7.75862069,,
2013-05,24,37.09,5.263157895,30.77,3.77
2013-05,25,32.84,4.266666667,,
2013-05,26,28.76,5.5,,
2013-05,27,26.19,6.045454545,32.9,5.53
2013-05,28,23.57,7,,
2013-05,29,20.25,7.5,,
2013-05,29.5,17.56,7.5,,
2013-05,30,14.75,6.260869565,33.475,5.665
2013-05,31,10.61,6.285714286,,
2013-05,32,8.15,5.263157895,36.975,7.04
2013-05,33,6.81,5.761904762,,
2013-05,34,3.53,3.1,,
2013-05,35,1.66,4.071428571,,
2013-05,36,0,2.777777778,61.165,10.575
2013-06,18,54.95,21.5,22.21,2.78
2013-06,20,51.45,13,,
2013-06,21,46.63,9,25.15,3.34
2013-06,23,39.66,8,,
2013-06,24,37.09,5.5,32.45,4.54
2013-06,25,32.84,4.5,,
2013-06,26,28.76,5,,
2013-06,27,26.19,6.5,33.48,5.74
2013-06,29,20.25,8,,
2013-06,30,14.75,6.5,36.81,5.94
2013-06,32,8.15,5,34.76,8.27
2013-06,33,6.81,6.5,,
2013-06,34,3.53,3,,
2013-06,35,1.66,3.5,,
2013-06,36,0,3,115.19,18.22
2013-07,2,127.71,6,,
2013-07,3,125.32,7,27.78,3.07
2013-07,5,115.63,6.5,,
2013-07,6,110.9,6,35.99,4.06
2013-07,7,104.98,7.5,,
2013-07,9,96.79,14,39.73,4.91
2013-07,10,93.6,10,,
2013-07,11,89.77,12,,
2013-07,12,84.45,5,,
2013-07,13,78.54,6,31.51,4.35
2013-07,14,74.43,7.5,,
2013-07,15,69.99,12.5,32.01,4.65
2013-07,16,63.08,7,,
2013-07,17,58.89,7,,
2013-07,18,54.95,20.21052632,22.06666667,3.013333333
2013-07,20,51.45,13.4025974,,
2013-07,21,46.63,9.377358491,29.58333333,4.093333333
2013-07,22,43.92,9.690909091,,
2013-07,23,39.66,7.5,,
2013-07,24,37.09,5.178571429,32.60666667,4.396666667
2013-07,25,32.84,4.347826087,,
2013-07,26,28.76,5.178571429,,
2013-07,27,26.19,5.677419355,34.12333333,5.956666667
2013-07,28,23.57,6.72972973,,
2013-07,29,20.25,7.025641026,,
2013-07,29.5,17.56,7.038461538,,
2013-07,30,14.75,6.176470588,23.98,7.086666667
2013-07,31,10.61,6.03030303,,
2013-07,32,8.15,5.677419355,32.50666667,9.363333333
2013-07,33,6.81,6.235294118,,
2013-07,34,3.53,3,40.01,13.5
2013-07,35,1.66,4.071428571,,
2013-07,36,0,2.777777778,61.8,14.185
2013-07,649,132.94,6,20.09,2.18
2013-07,657,147.25,5.5,11.43,1.8
2013-08,2,127.71,5.5,,
2013-08,3,125.32,7,,
2013-08,5,115.63,6,,
2013-08,6,110.9,5.5,,
2013-08,7,104.98,8.5,,
2013-08,9,96.79,14.5,,
2013-08,10,93.6,9.5,,
2013-08,11,89.77,12,,
2013-08,12,84.45,5.5,,
2013-08,13,78.54,5.5,,
2013-08,14,74.43,7.5,,
2013-08,15,69.99,12.5,,
2013-08,16,63.08,7.5,,
2013-08,17,58.89,7.5,,
2013-08,18,54.95,24.5,,
2013-08,20,51.45,13.5,,
2013-08,21,46.63,9,,
2013-08,22,43.92,10,,
2013-08,23,39.66,8,,
2013-08,24,37.09,6,,
2013-08,25,32.84,4.5,,
2013-08,26,28.76,5.5,,
2013-08,27,26.19,6,,
2013-08,28,23.57,7.5,,
2013-08,29,20.25,8,,
2013-08,30,14.75,6.5,,
2013-08,31,10.61,7,,
2013-08,32,8.15,6,,
2013-08,33,6.81,7,,
2013-08,34,3.53,3.5,,
2013-08,35,1.66,3,,
2013-08,36,0,3,,
2013-08,649,132.94,6,,
2013-08,657,147.25,5.5,,
2013-09,2,127.71,6,,
2013-09,3,125.32,7.5,,
2013-09,5,115.63,6,,
2013-09,6,110.9,6.5,,
2013-09,7,104.98,9.5,,
2013-09,9,96.79,16,,
2013-09,10,93.6,10.5,,
2013-09,11,89.77,8,,
2013-09,12,84.45,5,,
2013-09,13,78.54,5.5,,
2013-09,14,74.43,8,,
2013-09,15,69.99,12.5,,
2013-09,16,63.08,7,,
2013-09,17,58.89,7.5,,
2013-09,18,54.95,25,,
2013-09,20,51.45,16,,
2013-09,21,46.63,9.5,,
2013-09,22,43.92,10,,
2013-09,23,39.66,8,,
2013-09,24,37.09,5.5,,
2013-09,25,32.84,5,,
2013-09,26,28.76,6,,
2013-09,27,26.19,6,,
2013-09,28,23.57,7.5,,
2013-09,29,20.25,7.5,,
2013-09,30,14.75,7,,
2013-09,31,10.61,7,,
2013-09,32,8.15,6,,
2013-09,33,6.81,7,,
2013-09,34,3.53,3.5,,
2013-09,35,1.66,3,,
2013-09,36,0,3,,
2013-09,649,132.94,6,,
2013-09,657,147.25,5,,
2013-10,2,127.71,6,,
2013-10,3,125.32,6,,
2013-10,4,119.9,9,,
2013-10,5,115.63,6.5,,
2013-10,6,110.9,6,,
2013-10,7,104.98,9,,
2013-10,8,99.77,8.5,,
2013-10,9,96.79,15,,
2013-10,10,93.6,9.5,,
2013-10,11,89.77,7.5,,
2013-10,12,84.45,5.5,,
2013-10,13,78.54,5.5,,
2013-10,14,74.43,7.5,,
2013-10,15,69.99,12.5,,
2013-10,16,63.08,7,,
2013-10,17,58.89,9,,
2013-10,18,54.95,23.75268817,,
2013-10,20,51.45,14,,
2013-10,21,46.63,9.5,,
2013-10,22,43.92,10,,
2013-10,23,39.66,8,,
2013-10,24,37.09,5.5,,
2013-10,25,32.84,4.5,,
2013-10,26,28.76,5.5,,
2013-10,27,26.19,6,,
2013-10,28,23.57,7.5,,
2013-10,29,20.25,7.5,,
2013-10,29.5,17.56,7,,
2013-10,30,14.75,6.5,,
2013-10,31,10.61,6,,
2013-10,32,8.15,5.5,,
2013-10,33,6.81,7,,
2013-10,34,3.53,3,,
2013-10,35,1.66,4.5,,
2013-10,36,0,3,,
2013-10,649,132.94,6,,
2013-10,657,147.25,5.5,,
2013-11,2,127.71,6,,
2013-11,3,125.32,8,,
2013-11,4,119.9,9.5,,
2013-11,5,115.63,6.5,,
2013-11,6,110.9,6.5,,
2013-11,7,104.98,8,,
2013-11,8,99.77,8.5,,
2013-11,9,96.79,15,,
2013-11,10,93.6,9.5,,
2013-11,11,89.77,12,,
2013-11,12,84.45,6,,
2013-11,13,78.54,5.5,,
2013-11,14,74.43,8.5,,
2013-11,15,69.99,12,,
2013-11,16,63.08,7.5,,
2013-11,17,58.89,7,,
2013-11,18,54.95,19.66216216,,
2013-11,20,51.45,14,,
2013-11,21,46.63,10,,
2013-11,22,43.92,10.5,,
2013-11,23,39.66,8.5,,
2013-11,24,37.09,6,,
2013-11,25,32.84,4,,
2013-11,26,28.76,6,,
2013-11,27,26.19,6.5,,
2013-11,28,23.57,7.5,,
2013-11,29,20.25,8,,
2013-11,29.5,17.56,7.5,,
2013-11,30,14.75,7,,
2013-11,31,10.61,6.5,,
2013-11,32,8.15,6,,
2013-11,33,6.81,7,,
2013-11,34,3.53,4,,
2013-11,35,1.66,4.5,,
2013-11,36,0,3.5,,
2013-11,649,132.94,6,,
2013-11,657,147.25,5.5,,
2013-12,2,127.71,5.5,,
2013-12,3,125.32,7.5,,
2013-12,5,115.63,7,,
2013-12,6,110.9,7,,
2013-12,7,104.98,8,,
2013-12,9,96.79,16,,
2013-12,10,93.6,10.5,,
2013-12,11,89.77,7.5,,
2013-12,12,84.45,6,,
2013-12,13,78.54,5.5,,
2013-12,14,74.43,9,,
2013-12,15,69.99,14,,
2013-12,16,63.08,7,,
2013-12,17,58.89,9.5,,
2013-12,18,54.95,24,,
2013-12,20,51.45,16.5,,
2013-12,21,46.63,10.5,,
2013-12,22,43.92,11,,
2013-12,23,39.66,9,,
2013-12,24,37.09,6,,
2013-12,25,32.84,5.5,,
2013-12,26,28.76,6,,
2013-12,27,26.19,6.5,,
2013-12,28,23.57,7.5,,
2013-12,29,20.25,7.5,,
2013-12,30,14.75,7,,
2013-12,31,10.61,6,,
2013-12,32,8.15,6.5,,
2013-12,33,6.81,6.5,,
2013-12,34,3.53,2.5,,
2013-12,649,132.94,7,,
2013-12,657,147.25,6,,
2014-01,2,127.71,6.5,,
2014-01,3,125.32,7.5,,
2014-01,5,115.63,6.5,,
2014-01,6,110.9,6.5,,
2014-01,7,104.98,8,,
2014-01,9,96.79,15,,
2014-01,10,93.6,10,,
2014-01,11,89.77,12,,
2014-01,12,84.45,6,,
2014-01,13,78.54,6.5,,
2014-01,14,74.43,9,,
2014-01,15,69.99,13,,
2014-01,16,63.08,8,,
2014-01,17,58.89,8,,
2014-01,18,54.95,22.18604651,,
2014-01,20,51.45,14.05882353,,
2014-01,21,46.63,9.314285714,,
2014-01,22,43.92,9.918918919,,
2014-01,23,39.66,7.821428571,,
2014-01,24,37.09,5.222222222,,
2014-01,25,32.84,5.294117647,,
2014-01,26,28.76,5.55,,
2014-01,27,26.19,5.888888889,,
2014-01,28,23.57,7.535714286,,
2014-01,29,20.25,7.75862069,,
2014-01,29.5,17.56,7.5,,
2014-01,30,14.75,6.76,,
2014-01,31,10.61,6.739130435,,
2014-01,32,8.15,6,,
2014-01,33,6.81,6.739130435,,
2014-01,34,3.53,3.5,,
2014-01,35,1.66,3.5,,
2014-01,36,0,2.5,,
2014-01,649,132.94,7,,
2014-01,657,147.25,6,,
2014-02,2,127.71,6.5,,
2014-02,3,125.32,6.5,,
2014-02,5,115.63,6.5,,
2014-02,6,110.9,6,,
2014-02,7,104.98,7,,
2014-02,9,96.79,15,,
2014-02,10,93.6,9,,
2014-02,11,89.77,8,,
2014-02,12,84.45,5,,
2014-02,13,78.54,5.5,,
2014-02,14,74.43,8.5,,
2014-02,15,69.99,12.5,,
2014-02,16,63.08,8,,
2014-02,17,58.89,7,,
2014-02,18,54.95,20.2987013,,
2014-02,20,51.45,14.25454545,,
2014-02,21,46.63,9.756756757,,
2014-02,22,43.92,10.25641026,,
2014-02,23,39.66,8.5,,
2014-02,24,37.09,6,,
2014-02,25,32.84,4.764705882,,
2014-02,26,28.76,6.045454545,,
2014-02,27,26.19,6.260869565,,
2014-02,28,23.57,7.75862069,,
2014-02,29,20.25,8,,
2014-02,29.5,17.56,7.5,,
2014-02,30,14.75,7,,
2014-02,31,10.61,6.260869565,,
2014-02,32,8.15,5.761904762,,
2014-02,33,6.81,7.259259259,,
2014-02,34,3.53,3.923076923,,
2014-02,35,1.66,4.5,,
2014-02,36,0,3.583333333,,
2014-02,649,132.94,6.5,,
2014-02,657,147.25,5,,
